ID_Producto,Nombre,Categoría,Subcategoría,Marca,Precio_MXN,Stock,Calificación
PROD-03036,Camping BrandA Modelo 35,Deportes,Camping,BrandA,239.92,285,4.1
PROD-03037,Laptops BrandD Modelo 27,Electrónica,Laptops,BrandD,828.7,169,3.4
PROD-03038,Ciencia BrandB Modelo 34,Libros,Ciencia,BrandB,823.7,273,3.3
PROD-03039,Laptops BrandB Modelo 51,Electrónica,Laptops,BrandB,1268.97,45,4.6
PROD-03040,Camisas BrandB Modelo 66,Ropa y Calzado,Camisas,BrandB,547.09,190,4.9
PROD-03041,Audio BrandF Modelo 91,Electrónica,Audio,BrandF,589.79,335,4.2
PROD-03042,Accesorios Auto PremiumCorp Modelo 58,Automotriz,Accesorios Auto,PremiumCorp,901.23,260,4.1
PROD-03043,Accesorios BrandE Modelo 99,Electrónica,Accesorios,BrandE,625.76,161,3.6
PROD-03044,Running BrandC Modelo 91,Deportes,Running,BrandC,284.01,213,3.4
PROD-03045,Limpieza BrandD Modelo 42,Automotriz,Limpieza,BrandD,1266.01,143,4.8
PROD-03046,Running BrandC Modelo 58,Deportes,Running,BrandC,278.64,134,4.0
PROD-03047,Muñecas EcoLine Modelo 59,Juguetes,Muñecas,EcoLine,350.98,247,4.2
PROD-03048,Accesorios Auto BrandF Modelo 83,Automotriz,Accesorios Auto,BrandF,1471.36,346,3.4
PROD-03049,Accesorios BrandA Modelo 55,Electrónica,Accesorios,BrandA,986.62,204,4.2
PROD-03050,Perfumes BrandE Modelo 46,Belleza y Cuidado Personal,Perfumes,BrandE,810.53,170,3.9
PROD-03051,Running BrandA Modelo 81,Deportes,Running,BrandA,236.77,297,4.0
PROD-03052,Audio EcoLine Modelo 18,Electrónica,Audio,EcoLine,256.73,118,4.8
PROD-03053,Perfumes EcoLine Modelo 57,Belleza y Cuidado Personal,Perfumes,EcoLine,1157.55,306,4.7
PROD-03054,Pantalones Essentials Modelo 40,Ropa y Calzado,Pantalones,Essentials,1354.75,225,4.7
PROD-03055,Muebles BrandD Modelo 63,Hogar y Cocina,Muebles,BrandD,1346.3,116,3.1
PROD-03056,Camping Essentials Modelo 17,Deportes,Camping,Essentials,141.1,51,3.4
PROD-03057,Decoración BrandF Modelo 41,Hogar y Cocina,Decoración,BrandF,619.71,6,4.6
PROD-03058,Running Essentials Modelo 49,Deportes,Running,Essentials,151.14,62,3.4
PROD-03059,Decoración BrandF Modelo 94,Hogar y Cocina,Decoración,BrandF,784.65,316,4.3
PROD-03060,Running PremiumCorp Modelo 15,Deportes,Running,PremiumCorp,587.43,14,4.6
PROD-03061,Limpieza Essentials Modelo 15,Automotriz,Limpieza,Essentials,570.69,12,4.4
PROD-03062,Ciclismo BrandF Modelo 70,Deportes,Ciclismo,BrandF,1385.31,217,3.9
PROD-03063,Herramientas BrandD Modelo 87,Automotriz,Herramientas,BrandD,165.31,54,4.9
PROD-03064,Herramientas PremiumCorp Modelo 50,Automotriz,Herramientas,PremiumCorp,747.68,13,3.5
PROD-03065,Limpieza Essentials Modelo 88,Automotriz,Limpieza,Essentials,1425.68,113,3.9
PROD-03066,Pantalones BrandD Modelo 58,Ropa y Calzado,Pantalones,BrandD,156.31,269,4.6
PROD-03067,Radiocontrol BrandC Modelo 21,Juguetes,Radiocontrol,BrandC,585.11,192,3.0
PROD-03068,Ciencia PremiumCorp Modelo 99,Libros,Ciencia,PremiumCorp,668.11,206,3.0
PROD-03069,Ciencia BrandB Modelo 82,Libros,Ciencia,BrandB,746.61,122,3.8
PROD-03070,Ficción BrandA Modelo 78,Libros,Ficción,BrandA,411.33,182,3.2
PROD-03071,Ficción BrandF Modelo 25,Libros,Ficción,BrandF,1326.98,150,4.5
PROD-03072,Ciencia PremiumCorp Modelo 59,Libros,Ciencia,PremiumCorp,1259.38,71,4.7
PROD-03073,Teléfonos BrandD Modelo 69,Electrónica,Teléfonos,BrandD,53.39,70,3.3
PROD-03074,Decoración BrandE Modelo 92,Hogar y Cocina,Decoración,BrandE,1276.38,71,4.9
PROD-03075,Camping BrandF Modelo 33,Deportes,Camping,BrandF,858.71,156,3.8
PROD-03076,Biografías PremiumCorp Modelo 66,Libros,Biografías,PremiumCorp,141.88,97,3.6
PROD-03077,Muñecas BrandE Modelo 52,Juguetes,Muñecas,BrandE,400.72,29,4.5
PROD-03078,Herramientas PremiumCorp Modelo 96,Automotriz,Herramientas,PremiumCorp,277.57,57,4.4
PROD-03079,Camping BrandD Modelo 21,Deportes,Camping,BrandD,246.23,308,4.1
PROD-03080,Perfumes BrandA Modelo 94,Belleza y Cuidado Personal,Perfumes,BrandA,748.54,93,3.6
PROD-03081,Accesorios Auto BrandD Modelo 19,Automotriz,Accesorios Auto,BrandD,573.26,188,4.5
PROD-03082,Bloques BrandE Modelo 79,Juguetes,Bloques,BrandE,995.07,263,3.0
PROD-03083,No Ficción EcoLine Modelo 64,Libros,No Ficción,EcoLine,212.61,78,4.1
PROD-03084,Maquillaje BrandB Modelo 88,Belleza y Cuidado Personal,Maquillaje,BrandB,547.87,67,3.8
PROD-03085,Accesorios Auto BrandB Modelo 32,Automotriz,Accesorios Auto,BrandB,1108.81,294,4.6
PROD-03086,Ficción BrandC Modelo 63,Libros,Ficción,BrandC,307.19,309,3.6
PROD-03087,Accesorios Auto BrandA Modelo 26,Automotriz,Accesorios Auto,BrandA,404.71,312,4.8
PROD-03088,Zapatos EcoLine Modelo 96,Ropa y Calzado,Zapatos,EcoLine,1121.09,186,4.4
PROD-03089,Muebles BrandB Modelo 83,Hogar y Cocina,Muebles,BrandB,46.93,297,3.0
PROD-03090,Running BrandD Modelo 78,Deportes,Running,BrandD,634.3,201,3.5
PROD-03091,Pantalones BrandD Modelo 95,Ropa y Calzado,Pantalones,BrandD,1377.25,263,3.1
PROD-03092,Herramientas BrandF Modelo 10,Automotriz,Herramientas,BrandF,306.24,332,4.8
PROD-03093,Maquillaje EcoLine Modelo 97,Belleza y Cuidado Personal,Maquillaje,EcoLine,825.07,298,3.2
PROD-03094,Electrodomésticos BrandF Modelo 36,Hogar y Cocina,Electrodomésticos,BrandF,1363.56,288,4.7
PROD-03095,Muebles PremiumCorp Modelo 76,Hogar y Cocina,Muebles,PremiumCorp,454.16,276,3.3
PROD-03096,Muebles BrandF Modelo 66,Hogar y Cocina,Muebles,BrandF,478.84,264,3.2
PROD-03097,Ciencia BrandB Modelo 28,Libros,Ciencia,BrandB,756.07,10,3.4
PROD-03098,Radiocontrol BrandB Modelo 26,Juguetes,Radiocontrol,BrandB,1178.23,3,4.9
PROD-03099,Radiocontrol BrandA Modelo 13,Juguetes,Radiocontrol,BrandA,939.58,122,3.4
PROD-03100,Teléfonos BrandE Modelo 26,Electrónica,Teléfonos,BrandE,146.44,8,4.1
PROD-03101,Maquillaje BrandE Modelo 19,Belleza y Cuidado Personal,Maquillaje,BrandE,763.3,306,3.1
PROD-03102,Accesorios BrandD Modelo 92,Electrónica,Accesorios,BrandD,371.1,16,3.0
PROD-03103,Camisas BrandA Modelo 45,Ropa y Calzado,Camisas,BrandA,1040.9,211,3.4
PROD-03104,Audio BrandE Modelo 92,Electrónica,Audio,BrandE,610.51,49,4.5
PROD-03105,Ciclismo BrandC Modelo 15,Deportes,Ciclismo,BrandC,543.04,108,4.4
PROD-03106,Accesorios Auto Essentials Modelo 57,Automotriz,Accesorios Auto,Essentials,881.46,147,3.8
PROD-03107,Accesorios BrandD Modelo 28,Electrónica,Accesorios,BrandD,651.29,323,3.8
PROD-03108,Accesorios Auto BrandB Modelo 36,Automotriz,Accesorios Auto,BrandB,604.09,348,4.4
PROD-03109,Limpieza BrandF Modelo 79,Automotriz,Limpieza,BrandF,1405.94,336,4.0
PROD-03110,Pantalones BrandB Modelo 64,Ropa y Calzado,Pantalones,BrandB,82.74,119,3.6
PROD-03111,Camisas BrandB Modelo 53,Ropa y Calzado,Camisas,BrandB,233.46,268,3.9
PROD-03112,Ciencia BrandF Modelo 95,Libros,Ciencia,BrandF,1480.66,181,4.1
PROD-03113,Muñecas EcoLine Modelo 89,Juguetes,Muñecas,EcoLine,597.18,249,4.6
PROD-03114,Ciencia BrandD Modelo 43,Libros,Ciencia,BrandD,850.2,161,4.1
PROD-03115,Chaqueta BrandD Modelo 40,Ropa y Calzado,Chaqueta,BrandD,263.6,55,4.0
PROD-03116,Camisas BrandC Modelo 54,Ropa y Calzado,Camisas,BrandC,385.37,240,4.6
PROD-03117,Gimnasio Essentials Modelo 98,Deportes,Gimnasio,Essentials,1212.86,240,3.1
PROD-03118,Ficción EcoLine Modelo 83,Libros,Ficción,EcoLine,1142.66,332,4.8
PROD-03119,Accesorios Auto BrandA Modelo 31,Automotriz,Accesorios Auto,BrandA,515.44,227,3.3
PROD-03120,Skincare BrandA Modelo 83,Belleza y Cuidado Personal,Skincare,BrandA,660.04,311,3.4
PROD-03121,Perfumes Essentials Modelo 28,Belleza y Cuidado Personal,Perfumes,Essentials,1012.09,139,4.8
PROD-03122,Audio BrandB Modelo 54,Electrónica,Audio,BrandB,372.17,256,3.3
PROD-03123,Juegos de Mesa EcoLine Modelo 99,Juguetes,Juegos de Mesa,EcoLine,1251.48,242,3.4
PROD-03124,Maquillaje PremiumCorp Modelo 23,Belleza y Cuidado Personal,Maquillaje,PremiumCorp,1052.13,263,3.4
PROD-03125,Maquillaje BrandF Modelo 69,Belleza y Cuidado Personal,Maquillaje,BrandF,1408.67,80,4.9
PROD-03126,Ciclismo BrandA Modelo 13,Deportes,Ciclismo,BrandA,324.42,239,4.0
PROD-03127,Perfumes BrandE Modelo 60,Belleza y Cuidado Personal,Perfumes,BrandE,346.31,141,4.4
PROD-03128,Zapatos BrandE Modelo 11,Ropa y Calzado,Zapatos,BrandE,1138.02,209,3.7
PROD-03129,Gimnasio BrandC Modelo 67,Deportes,Gimnasio,BrandC,1461.17,44,3.5
PROD-03130,Teléfonos PremiumCorp Modelo 94,Electrónica,Teléfonos,PremiumCorp,774.22,341,3.0
PROD-03131,Accesorios Auto Essentials Modelo 28,Automotriz,Accesorios Auto,Essentials,1013.62,31,4.1
PROD-03132,Muebles Essentials Modelo 19,Hogar y Cocina,Muebles,Essentials,155.57,193,4.4
PROD-03133,Muebles BrandE Modelo 79,Hogar y Cocina,Muebles,BrandE,48.82,95,3.8
PROD-03134,Ficción BrandC Modelo 61,Libros,Ficción,BrandC,811.77,67,3.1
PROD-03135,Perfumes EcoLine Modelo 68,Belleza y Cuidado Personal,Perfumes,EcoLine,634.02,249,4.8
PROD-03136,Juegos de Mesa BrandE Modelo 77,Juguetes,Juegos de Mesa,BrandE,1415.82,73,4.4
PROD-03137,Gimnasio PremiumCorp Modelo 60,Deportes,Gimnasio,PremiumCorp,440.64,34,3.9
PROD-03138,Chaqueta BrandF Modelo 49,Ropa y Calzado,Chaqueta,BrandF,536.64,247,4.8
PROD-03139,Biografías BrandE Modelo 44,Libros,Biografías,BrandE,1465.64,1,3.6
PROD-03140,Accesorios PremiumCorp Modelo 12,Electrónica,Accesorios,PremiumCorp,775.55,173,3.8
PROD-03141,Decoración BrandF Modelo 54,Hogar y Cocina,Decoración,BrandF,793.97,65,4.1
PROD-03142,Juegos de Mesa Essentials Modelo 10,Juguetes,Juegos de Mesa,Essentials,589.12,102,4.3
PROD-03143,Juegos de Mesa BrandA Modelo 27,Juguetes,Juegos de Mesa,BrandA,756.91,213,3.2
PROD-03144,Maquillaje BrandF Modelo 29,Belleza y Cuidado Personal,Maquillaje,BrandF,522.86,59,3.1
PROD-03145,Laptops BrandE Modelo 25,Electrónica,Laptops,BrandE,726.55,279,3.8
PROD-03146,Herramientas BrandD Modelo 98,Automotriz,Herramientas,BrandD,386.65,28,3.5
PROD-03147,No Ficción EcoLine Modelo 65,Libros,No Ficción,EcoLine,1222.68,86,5.0
PROD-03148,Limpieza PremiumCorp Modelo 94,Automotriz,Limpieza,PremiumCorp,384.13,309,4.2
PROD-03149,Ficción BrandF Modelo 13,Libros,Ficción,BrandF,610.5,35,3.0
PROD-03150,Audio EcoLine Modelo 36,Electrónica,Audio,EcoLine,917.02,38,4.4
PROD-03151,Limpieza BrandC Modelo 98,Automotriz,Limpieza,BrandC,1006.44,332,4.9
PROD-03152,Bloques BrandB Modelo 70,Juguetes,Bloques,BrandB,1240.33,57,3.7
PROD-03153,Juegos de Mesa BrandD Modelo 24,Juguetes,Juegos de Mesa,BrandD,1383.97,1,4.7
PROD-03154,No Ficción EcoLine Modelo 34,Libros,No Ficción,EcoLine,354.56,154,3.6
PROD-03155,Camping BrandB Modelo 34,Deportes,Camping,BrandB,1208.18,75,3.9
PROD-03156,Ficción BrandF Modelo 27,Libros,Ficción,BrandF,1137.87,223,4.1
PROD-03157,Limpieza BrandD Modelo 70,Automotriz,Limpieza,BrandD,967.98,223,3.3
PROD-03158,Accesorios PremiumCorp Modelo 61,Electrónica,Accesorios,PremiumCorp,884.89,201,3.2
PROD-03159,Biografías BrandA Modelo 42,Libros,Biografías,BrandA,550.35,177,4.5
PROD-03160,Running Essentials Modelo 45,Deportes,Running,Essentials,465.2,28,4.1
PROD-03161,Laptops EcoLine Modelo 75,Electrónica,Laptops,EcoLine,999.98,79,4.7
PROD-03162,Maquillaje BrandD Modelo 58,Belleza y Cuidado Personal,Maquillaje,BrandD,803.06,197,3.8
PROD-03163,No Ficción EcoLine Modelo 67,Libros,No Ficción,EcoLine,133.3,328,4.3
PROD-03164,No Ficción BrandF Modelo 72,Libros,No Ficción,BrandF,1311.62,263,4.5
PROD-03165,Utensilios BrandF Modelo 12,Hogar y Cocina,Utensilios,BrandF,1363.07,122,4.3
PROD-03166,Ciclismo EcoLine Modelo 92,Deportes,Ciclismo,EcoLine,326.92,250,4.1
PROD-03167,Skincare EcoLine Modelo 24,Belleza y Cuidado Personal,Skincare,EcoLine,1243.63,327,3.4
PROD-03168,Bloques BrandB Modelo 85,Juguetes,Bloques,BrandB,228.57,20,4.0
PROD-03169,Teléfonos BrandA Modelo 27,Electrónica,Teléfonos,BrandA,588.69,99,3.2
PROD-03170,Perfumes PremiumCorp Modelo 37,Belleza y Cuidado Personal,Perfumes,PremiumCorp,787.05,183,3.6
PROD-03171,Muñecas BrandB Modelo 12,Juguetes,Muñecas,BrandB,790.74,115,4.0
PROD-03172,Muñecas BrandB Modelo 94,Juguetes,Muñecas,BrandB,1084.88,175,3.7
PROD-03173,Muñecas PremiumCorp Modelo 95,Juguetes,Muñecas,PremiumCorp,563.28,229,3.2
PROD-03174,No Ficción BrandD Modelo 37,Libros,No Ficción,BrandD,176.53,209,4.3
PROD-03175,Ciencia BrandC Modelo 41,Libros,Ciencia,BrandC,913.72,295,4.1
PROD-03176,Accesorios Auto BrandC Modelo 27,Automotriz,Accesorios Auto,BrandC,1260.88,87,4.5
PROD-03177,Skincare BrandE Modelo 85,Belleza y Cuidado Personal,Skincare,BrandE,178.51,79,3.5
PROD-03178,Accesorios Auto BrandF Modelo 70,Automotriz,Accesorios Auto,BrandF,7.05,139,4.4
PROD-03179,Juegos de Mesa BrandB Modelo 16,Juguetes,Juegos de Mesa,BrandB,414.61,253,4.4
PROD-03180,Cabello EcoLine Modelo 47,Belleza y Cuidado Personal,Cabello,EcoLine,138.27,144,4.4
PROD-03181,Biografías BrandE Modelo 48,Libros,Biografías,BrandE,777.82,341,4.2
PROD-03182,Audio EcoLine Modelo 48,Electrónica,Audio,EcoLine,1255.12,272,3.9
PROD-03183,Radiocontrol EcoLine Modelo 85,Juguetes,Radiocontrol,EcoLine,520.15,120,4.4
PROD-03184,Running PremiumCorp Modelo 15,Deportes,Running,PremiumCorp,110.66,15,3.7
PROD-03185,Accesorios BrandE Modelo 81,Electrónica,Accesorios,BrandE,483.94,276,4.9
PROD-03186,Audio BrandA Modelo 23,Electrónica,Audio,BrandA,771.76,91,3.1
PROD-03187,Utensilios BrandC Modelo 51,Hogar y Cocina,Utensilios,BrandC,1083.64,239,3.2
PROD-03188,Accesorios BrandA Modelo 29,Electrónica,Accesorios,BrandA,1429.74,28,3.4
PROD-03189,Limpieza EcoLine Modelo 13,Automotriz,Limpieza,EcoLine,685.77,26,4.9
PROD-03190,Perfumes BrandF Modelo 65,Belleza y Cuidado Personal,Perfumes,BrandF,932.48,260,4.2
PROD-03191,Zapatos BrandE Modelo 33,Ropa y Calzado,Zapatos,BrandE,804.47,350,4.1
PROD-03192,Teléfonos BrandB Modelo 51,Electrónica,Teléfonos,BrandB,1212.19,196,3.9
PROD-03193,Teléfonos BrandA Modelo 10,Electrónica,Teléfonos,BrandA,280.58,147,4.3
PROD-03194,Gimnasio PremiumCorp Modelo 80,Deportes,Gimnasio,PremiumCorp,700.35,164,3.4
PROD-03195,Limpieza EcoLine Modelo 58,Automotriz,Limpieza,EcoLine,339.4,159,3.4
PROD-03196,Biografías EcoLine Modelo 87,Libros,Biografías,EcoLine,1372.02,122,4.6
PROD-03197,Camisas BrandC Modelo 99,Ropa y Calzado,Camisas,BrandC,493.11,159,4.7
PROD-03198,Electrodomésticos EcoLine Modelo 13,Hogar y Cocina,Electrodomésticos,EcoLine,746.98,95,4.2
PROD-03199,Maquillaje EcoLine Modelo 43,Belleza y Cuidado Personal,Maquillaje,EcoLine,437.56,113,4.1
PROD-03200,Bloques BrandA Modelo 71,Juguetes,Bloques,BrandA,977.16,125,5.0
PROD-03201,Chaqueta BrandE Modelo 45,Ropa y Calzado,Chaqueta,BrandE,1328.54,75,4.8
PROD-03202,No Ficción Essentials Modelo 79,Libros,No Ficción,Essentials,531.16,130,3.6
PROD-03203,Camisas BrandC Modelo 17,Ropa y Calzado,Camisas,BrandC,1062.15,198,3.2
PROD-03204,Ficción BrandD Modelo 76,Libros,Ficción,BrandD,1101.13,173,3.7
PROD-03205,Limpieza EcoLine Modelo 41,Automotriz,Limpieza,EcoLine,533.62,284,4.2
PROD-03206,Audio Essentials Modelo 44,Electrónica,Audio,Essentials,296.15,146,4.8
PROD-03207,Cabello BrandE Modelo 89,Belleza y Cuidado Personal,Cabello,BrandE,177.64,118,4.1
PROD-03208,Herramientas BrandC Modelo 46,Automotriz,Herramientas,BrandC,1313.11,303,3.5
PROD-03209,Muebles BrandA Modelo 42,Hogar y Cocina,Muebles,BrandA,1220.64,78,4.8
PROD-03210,Teléfonos EcoLine Modelo 20,Electrónica,Teléfonos,EcoLine,1323.16,339,4.5
PROD-03211,Accesorios Auto Essentials Modelo 77,Automotriz,Accesorios Auto,Essentials,135.79,337,4.2
PROD-03212,Limpieza BrandE Modelo 22,Automotriz,Limpieza,BrandE,376.52,18,4.0
PROD-03213,Camping PremiumCorp Modelo 66,Deportes,Camping,PremiumCorp,803.39,205,4.4
PROD-03214,Teléfonos BrandE Modelo 84,Electrónica,Teléfonos,BrandE,423.58,171,4.5
PROD-03215,Teléfonos BrandE Modelo 50,Electrónica,Teléfonos,BrandE,73.4,181,4.1
PROD-03216,Juegos de Mesa BrandA Modelo 69,Juguetes,Juegos de Mesa,BrandA,1476.16,24,3.8
PROD-03217,Ciencia BrandC Modelo 74,Libros,Ciencia,BrandC,130.79,220,4.2
PROD-03218,Juegos de Mesa BrandA Modelo 29,Juguetes,Juegos de Mesa,BrandA,21.12,139,4.3
PROD-03219,Herramientas BrandC Modelo 70,Automotriz,Herramientas,BrandC,607.86,57,3.6
PROD-03220,Ciencia BrandA Modelo 56,Libros,Ciencia,BrandA,767.63,16,3.4
PROD-03221,Limpieza BrandB Modelo 62,Automotriz,Limpieza,BrandB,1193.82,225,3.2
PROD-03222,Accesorios Auto Essentials Modelo 26,Automotriz,Accesorios Auto,Essentials,12.35,169,3.4
PROD-03223,Radiocontrol BrandC Modelo 15,Juguetes,Radiocontrol,BrandC,287.88,201,4.2
PROD-03224,Accesorios BrandC Modelo 95,Electrónica,Accesorios,BrandC,1139.08,198,3.7
PROD-03225,Skincare BrandC Modelo 31,Belleza y Cuidado Personal,Skincare,BrandC,1380.96,205,3.7
PROD-03226,Teléfonos PremiumCorp Modelo 93,Electrónica,Teléfonos,PremiumCorp,390.73,120,4.6
PROD-03227,Cabello BrandC Modelo 39,Belleza y Cuidado Personal,Cabello,BrandC,977.67,191,3.0
PROD-03228,Ciencia BrandB Modelo 57,Libros,Ciencia,BrandB,990.76,212,3.2
PROD-03229,Utensilios Essentials Modelo 76,Hogar y Cocina,Utensilios,Essentials,917.15,248,4.6
PROD-03230,Laptops BrandA Modelo 79,Electrónica,Laptops,BrandA,466.95,107,3.6
PROD-03231,Bloques BrandE Modelo 43,Juguetes,Bloques,BrandE,670.2,108,4.4
PROD-03232,Chaqueta BrandC Modelo 42,Ropa y Calzado,Chaqueta,BrandC,631.4,299,3.9
PROD-03233,Gimnasio BrandB Modelo 24,Deportes,Gimnasio,BrandB,1267.43,251,3.4
PROD-03234,Perfumes BrandF Modelo 91,Belleza y Cuidado Personal,Perfumes,BrandF,865.05,121,4.6
PROD-03235,Pantalones BrandE Modelo 95,Ropa y Calzado,Pantalones,BrandE,46.4,163,4.0
PROD-03236,Bloques BrandB Modelo 29,Juguetes,Bloques,BrandB,1398.39,312,3.5
PROD-03237,Utensilios BrandC Modelo 98,Hogar y Cocina,Utensilios,BrandC,958.48,262,4.6
PROD-03238,Ciclismo BrandD Modelo 50,Deportes,Ciclismo,BrandD,1042.26,152,3.8
PROD-03239,Cabello BrandE Modelo 41,Belleza y Cuidado Personal,Cabello,BrandE,1195.68,287,4.3
PROD-03240,Maquillaje BrandE Modelo 57,Belleza y Cuidado Personal,Maquillaje,BrandE,853.97,87,3.3
PROD-03241,Bloques BrandE Modelo 95,Juguetes,Bloques,BrandE,148.99,270,3.4
PROD-03242,Maquillaje BrandC Modelo 29,Belleza y Cuidado Personal,Maquillaje,BrandC,330.09,0,4.6
PROD-03243,Accesorios Auto BrandE Modelo 32,Automotriz,Accesorios Auto,BrandE,1221.23,36,4.1
PROD-03244,Camping BrandC Modelo 20,Deportes,Camping,BrandC,1225.75,320,4.9
PROD-03245,Muebles BrandD Modelo 13,Hogar y Cocina,Muebles,BrandD,1336.88,241,4.1
PROD-03246,Camisas BrandD Modelo 93,Ropa y Calzado,Camisas,BrandD,1466.6,49,3.1
PROD-03247,Teléfonos BrandA Modelo 15,Electrónica,Teléfonos,BrandA,996.81,198,3.4
PROD-03248,Limpieza BrandB Modelo 93,Automotriz,Limpieza,BrandB,890.01,315,3.8
PROD-03249,Chaqueta BrandE Modelo 46,Ropa y Calzado,Chaqueta,BrandE,410.77,276,4.9
PROD-03250,Accesorios EcoLine Modelo 52,Electrónica,Accesorios,EcoLine,1478.96,294,4.6
PROD-03251,Herramientas BrandC Modelo 65,Automotriz,Herramientas,BrandC,1411.32,283,4.1
PROD-03252,Electrodomésticos PremiumCorp Modelo 29,Hogar y Cocina,Electrodomésticos,PremiumCorp,12.42,19,3.0
PROD-03253,Ciencia EcoLine Modelo 92,Libros,Ciencia,EcoLine,863.51,136,4.4
PROD-03254,Limpieza BrandB Modelo 58,Automotriz,Limpieza,BrandB,633.96,88,3.4
PROD-03255,Laptops BrandD Modelo 30,Electrónica,Laptops,BrandD,834.99,154,3.9
PROD-03256,Limpieza BrandE Modelo 73,Automotriz,Limpieza,BrandE,347.08,89,4.9
PROD-03257,Bloques PremiumCorp Modelo 55,Juguetes,Bloques,PremiumCorp,1227.43,109,4.9
PROD-03258,Audio Essentials Modelo 67,Electrónica,Audio,Essentials,818.32,99,3.9
PROD-03259,Accesorios Auto BrandC Modelo 15,Automotriz,Accesorios Auto,BrandC,991.38,292,4.7
PROD-03260,Herramientas BrandB Modelo 32,Automotriz,Herramientas,BrandB,1020.43,320,4.5
PROD-03261,Ciencia BrandE Modelo 23,Libros,Ciencia,BrandE,903.07,119,3.1
PROD-03262,Limpieza Essentials Modelo 43,Automotriz,Limpieza,Essentials,89.72,322,4.2
PROD-03263,Zapatos EcoLine Modelo 28,Ropa y Calzado,Zapatos,EcoLine,809.79,171,4.3
PROD-03264,Limpieza EcoLine Modelo 53,Automotriz,Limpieza,EcoLine,506.76,125,3.1
PROD-03265,Camisas BrandA Modelo 66,Ropa y Calzado,Camisas,BrandA,702.05,210,4.7
PROD-03266,Biografías BrandB Modelo 30,Libros,Biografías,BrandB,737.44,325,4.3
PROD-03267,Running BrandE Modelo 91,Deportes,Running,BrandE,1281.88,154,4.3
PROD-03268,Radiocontrol BrandC Modelo 48,Juguetes,Radiocontrol,BrandC,501.14,84,3.2
PROD-03269,Bloques BrandB Modelo 59,Juguetes,Bloques,BrandB,1359.4,210,3.4
PROD-03270,Laptops BrandD Modelo 12,Electrónica,Laptops,BrandD,161.7,66,3.4
PROD-03271,Ciclismo EcoLine Modelo 19,Deportes,Ciclismo,EcoLine,1325.58,173,3.5
PROD-03272,Limpieza PremiumCorp Modelo 65,Automotriz,Limpieza,PremiumCorp,636.64,341,3.8
PROD-03273,Chaqueta EcoLine Modelo 51,Ropa y Calzado,Chaqueta,EcoLine,349.69,308,4.7
PROD-03274,Bloques BrandE Modelo 71,Juguetes,Bloques,BrandE,1103.01,238,4.0
PROD-03275,Ciclismo Essentials Modelo 26,Deportes,Ciclismo,Essentials,1247.53,224,4.9
PROD-03276,Zapatos EcoLine Modelo 41,Ropa y Calzado,Zapatos,EcoLine,1291.09,257,4.1
PROD-03277,Skincare BrandB Modelo 75,Belleza y Cuidado Personal,Skincare,BrandB,1167.98,198,4.3
PROD-03278,Teléfonos BrandC Modelo 16,Electrónica,Teléfonos,BrandC,335.7,93,3.8
PROD-03279,Running EcoLine Modelo 61,Deportes,Running,EcoLine,1176.63,261,4.9
PROD-03280,Muebles BrandA Modelo 92,Hogar y Cocina,Muebles,BrandA,980.51,66,4.4
PROD-03281,Bloques BrandE Modelo 19,Juguetes,Bloques,BrandE,1297.69,255,4.6
PROD-03282,Cabello BrandE Modelo 16,Belleza y Cuidado Personal,Cabello,BrandE,1145.49,262,4.1
PROD-03283,Ciencia PremiumCorp Modelo 29,Libros,Ciencia,PremiumCorp,839.33,327,5.0
PROD-03284,Teléfonos Essentials Modelo 87,Electrónica,Teléfonos,Essentials,507.29,258,3.5
PROD-03285,No Ficción EcoLine Modelo 55,Libros,No Ficción,EcoLine,972.27,346,4.8
PROD-03286,No Ficción BrandE Modelo 90,Libros,No Ficción,BrandE,1069.51,27,3.6
PROD-03287,Camping PremiumCorp Modelo 91,Deportes,Camping,PremiumCorp,1461.05,254,4.1
PROD-03288,Zapatos EcoLine Modelo 39,Ropa y Calzado,Zapatos,EcoLine,1254.68,233,3.8
PROD-03289,Limpieza BrandF Modelo 51,Automotriz,Limpieza,BrandF,26.47,55,3.7
PROD-03290,Muebles BrandB Modelo 99,Hogar y Cocina,Muebles,BrandB,988.11,86,4.6
PROD-03291,Chaqueta BrandE Modelo 81,Ropa y Calzado,Chaqueta,BrandE,173.86,103,4.1
PROD-03292,Cabello BrandF Modelo 76,Belleza y Cuidado Personal,Cabello,BrandF,1318.55,40,4.1
PROD-03293,Muñecas BrandB Modelo 53,Juguetes,Muñecas,BrandB,445.43,254,4.2
PROD-03294,Teléfonos PremiumCorp Modelo 80,Electrónica,Teléfonos,PremiumCorp,731.81,270,4.7
PROD-03295,No Ficción BrandA Modelo 53,Libros,No Ficción,BrandA,1439.68,57,4.2
PROD-03296,Chaqueta BrandA Modelo 24,Ropa y Calzado,Chaqueta,BrandA,1031.0,279,4.2
PROD-03297,Muebles BrandF Modelo 77,Hogar y Cocina,Muebles,BrandF,711.61,259,4.6
PROD-03298,Cabello BrandF Modelo 87,Belleza y Cuidado Personal,Cabello,BrandF,331.45,336,3.7
PROD-03299,Laptops Essentials Modelo 63,Electrónica,Laptops,Essentials,1148.86,117,3.3
PROD-03300,Maquillaje BrandD Modelo 66,Belleza y Cuidado Personal,Maquillaje,BrandD,1319.34,8,4.0
